"mz_10eV","10 ev","mz_20eV","20 ev","mz_40eV","40 ev"
"344.1956","5.19E+1","295.3726","2.60E+1","",""
"344.2106","2.58E+1","295.3919","2.10E+1","",""
"344.2244","2.42E+1","295.6172","2.10E+1","",""
"344.4551","3.00E+1","296.0213","3.90E+1","",""
"344.5593","2.56E+1","296.0677","7.10E+1","",""
"344.5809","3.10E+1","296.1346","6.03E+2","",""
"344.6088","2.30E+1","296.1959","4.80E+1","",""
"344.6614","2.10E+1","296.2286","2.00E+1","",""
"344.6969","7.70E+1","297.108","1.05E+2","",""
"344.7654","2.80E+1","297.1449","8.20E+1","",""
"344.8179","4.50E+1","298.0558","2.20E+1","",""
"344.884","2.20E+1","298.0944","4.70E+1","",""
"344.9711","2.50E+1","298.144","2.30E+1","",""
"345.1869","6.57E+1","298.7096","4.90E+1","",""
"345.3172","4.50E+1","298.7341","2.40E+1","",""
"345.4738","2.40E+1","299.0209","2.10E+1","",""
"345.5052","2.20E+1","299.1254","5.10E+1","",""
"345.5807","3.10E+1","299.1844","2.50E+1","",""
"345.6331","7.30E+1","299.2109","7.05E+1","",""
"346.0822","2.60E+1","299.2407","3.40E+1","",""
"346.1353","1.48E+1","299.2658","2.10E+1","",""
"346.2302","2.50E+1","300.0172","3.40E+1","",""
"346.2582","3.10E+1","300.0799","5.60E+1","",""
"346.391","4.90E+1","300.1872","2.50E+1","",""
"346.6323","1.13E+2","300.6573","2.40E+1","",""
"346.6696","2.50E+1","301.1051","2.46E+1","",""
"346.7242","8.10E+1","301.1302","7.64E+1","",""
"346.8202","7.60E+1","301.6504","5.40E+1","",""
"347.0096","3.30E+1","301.9771","2.10E+1","",""
"347.1333","9.53E+0","302.0456","2.70E+1","",""
"347.1631","1.48E+1","302.1101","2.20E+1","",""
"347.1702","3.92E+1","302.1525","1.07E+2","",""
"347.1882","5.87E+1","303.0347","4.40E+1","",""
"347.4016","2.70E+1","303.0717","7.71E+1","",""
"347.463","8.30E+1","303.1136","2.50E+1","",""
"347.4946","1.79E+1","303.1511","7.98E+1","",""
"347.5239","1.16E+2","303.1745","2.42E+1","",""
"347.5741","4.46E+1","304.1019","3.80E+1","",""
"347.5855","2.35E+1","304.148","2.10E+1","",""
"347.5978","6.77E+1","304.1753","2.30E+1","",""
"347.6118","3.87E+1","304.1979","2.10E+1","",""
"347.6263","2.32E+1","304.9593","2.90E+1","",""
"347.6645","1.23E+2","305.0096","3.40E+1","",""
"347.6921","2.89E+1","305.0421","2.70E+1","",""
"347.7292","6.70E+1","305.1324","1.42E+2","",""
"347.8549","4.70E+1","305.6121","2.90E+1","",""
"347.9371","3.30E+1","306.0417","6.60E+1","",""
"348.0083","4.40E+1","306.0941","2.60E+1","",""
"348.0562","2.50E+1","306.1287","1.72E+2","",""
"348.1066","2.40E+1","306.1492","4.65E+1","",""
"348.1476","1.15E+2","306.9927","2.10E+1","",""
"348.4861","2.90E+1","307.1046","5.70E+1","",""
"348.5263","2.30E+1","307.1785","5.40E+1","",""
"348.5886","4.90E+1","307.6902","2.10E+1","",""
"348.6229","4.93E+1","308.0469","2.60E+1","",""
"348.6497","5.98E+1","308.1514","1.19E+2","",""
"348.6749","8.60E+1","308.1946","7.28E+1","",""
"348.7368","2.30E+1","309.0377","4.70E+1","",""
"348.8271","2.60E+1","309.122","1.98E+2","",""
"348.8639","2.20E+1","310.0209","2.10E+1","",""
"348.8965","2.20E+1","310.1223","3.35E+1","",""
"349.0723","5.90E+1","310.1382","8.10E+1","",""
"349.1365","3.16E+2","310.1682","1.09E+2","",""
"349.1936","6.26E+2","310.1959","6.24E+1","",""
"349.2333","2.19E+1","310.6765","4.80E+1","",""
"349.4246","2.60E+1","311.0268","2.80E+1","",""
"349.4711","2.80E+1","311.065","2.70E+1","",""
"349.5051","3.20E+1","311.1647","1.75E+2","",""
"349.5468","7.60E+1","312.0766","2.30E+1","",""
"349.6723","1.03E+2","312.1922","2.30E+1","",""
"349.7239","6.20E+1","312.3425","3.00E+1","",""
"349.7767","2.40E+1","312.613","2.10E+1","",""
"350.1101","7.87E+1","312.9098","2.10E+1","",""
"350.1424","2.63E+2","312.9623","2.20E+1","",""
"350.1794","1.34E+2","313.0679","2.50E+1","",""
"350.2169","1.23E+2","313.133","2.20E+1","",""
"350.4867","2.50E+1","313.1618","5.90E+1","",""
"350.5472","3.30E+1","313.2319","2.10E+1","",""
"350.613","4.20E+1","313.7129","7.10E+1","",""
"350.6563","6.50E+1","313.9815","2.30E+1","",""
"350.6729","2.43E+1","314.0773","2.40E+1","",""
"350.7006","2.00E+1","314.1063","2.26E+1","",""
"350.7324","3.40E+1","314.1253","5.95E+1","",""
"350.817","2.30E+1","314.2273","4.40E+1","",""
"350.8987","4.20E+1","315.0815","2.00E+1","",""
"350.9494","6.80E+1","315.1078","3.10E+1","",""
"350.9674","2.60E+1","315.1782","2.30E+1","",""
"351.0451","2.50E+1","315.6727","5.80E+1","",""
"351.0742","7.20E+1","316.1265","2.00E+1","",""
"351.097","4.90E+1","316.992","2.50E+1","",""
"351.1302","1.02E+2","317.1186","3.20E+1","",""
"351.1885","7.51E+1","318.1529","4.10E+1","",""
"351.475","2.90E+1","318.5969","3.20E+1","",""
"351.6307","2.10E+1","319.1301","4.30E+1","",""
"351.6575","5.00E+1","319.1896","2.60E+1","",""
"352.066","2.10E+1","319.5839","2.30E+1","",""
"352.093","7.40E+1","319.6183","2.70E+1","",""
"352.1202","6.33E+1","320.0433","3.30E+1","",""
"352.1536","4.78E+1","320.0791","2.10E+1","",""
"352.1815","2.06E+2","320.1452","4.70E+1","",""
"352.2097","2.65E+1","320.1679","3.08E+1","",""
"352.3266","2.30E+1","320.214","4.70E+1","",""
"352.4099","2.30E+1","321.0624","4.40E+1","",""
"352.6323","2.20E+1","321.1044","2.20E+1","",""
"352.6701","8.10E+1","321.163","3.60E+1","",""
"352.6997","2.70E+1","321.8471","2.10E+1","",""
"352.7289","2.20E+1","322.0446","6.10E+1","",""
"352.8625","3.10E+1","322.143","2.20E+1","",""
"353.0277","2.30E+1","322.1899","6.90E+1","",""
"353.1139","1.44E+2","322.9838","2.10E+1","",""
"353.1785","2.38E+2","323.0458","2.19E+1","",""
"353.239","2.67E+1","323.0749","6.50E+1","",""
"353.4612","6.88E+1","323.122","1.12E+2","",""
"353.479","2.14E+1","323.1429","1.76E+2","",""
"353.5316","7.30E+1","323.2168","2.20E+1","",""
"353.613","2.10E+1","323.2453","2.70E+1","",""
"353.684","4.98E+2","323.6409","2.10E+1","",""
"353.7226","2.88E+1","323.674","2.00E+1","",""
"353.7908","8.70E+1","324.051","1.99E+1","",""
"353.8419","2.10E+1","324.073","3.30E+1","",""
"353.9005","4.60E+1","324.1334","2.88E+2","",""
"354.0299","1.22E+2","324.185","2.29E+2","",""
"354.1052","7.80E+1","324.2326","9.66E+1","",""
"354.1562","1.01E+2","324.6732","2.90E+1","",""
"354.1982","2.28E+2","325.0116","2.20E+1","",""
"354.5603","5.40E+1","325.0775","5.20E+1","",""
"354.6084","4.50E+1","325.1179","8.60E+1","",""
"354.6397","2.30E+1","325.1538","6.40E+1","",""
"354.6796","6.70E+1","325.1927","2.50E+1","",""
"354.7078","2.94E+1","325.25","4.50E+1","",""
"354.7682","2.50E+1","325.6389","2.60E+1","",""
"354.8105","6.90E+1","326.0526","2.20E+1","",""
"354.8557","1.01E+2","326.1042","2.10E+1","",""
"355.0401","3.20E+1","326.1688","4.60E+1","",""
"355.1434","7.71E+1","327.0417","2.50E+1","",""
"355.1657","1.90E+2","327.0637","2.50E+1","",""
"355.2162","1.23E+2","327.099","2.20E+1","",""
"355.4728","2.50E+1","327.1324","1.03E+2","",""
"355.521","4.50E+1","327.2083","2.15E+1","",""
"355.6431","2.00E+1","327.2344","8.35E+1","",""
"355.7903","2.30E+1","328.01","2.01E+1","",""
"355.8657","1.40E+2","328.0317","4.09E+1","",""
"355.9022","2.46E+1","328.1208","2.40E+1","",""
"356.0241","3.50E+1","328.157","4.79E+1","",""
"356.1466","2.27E+1","328.1984","1.41E+2","",""
"356.4066","2.60E+1","329.002","2.40E+1","",""
"356.4435","3.77E+2","329.0902","2.30E+1","",""
"356.5194","1.68E+2","329.6297","2.40E+1","",""
"356.6241","6.60E+1","329.9966","2.40E+1","",""
"356.6507","4.70E+1","330.0262","3.41E+1","",""
"356.7088","2.10E+1","330.1021","2.40E+1","",""
"356.7728","1.39E+2","330.1479","2.20E+1","",""
"356.8009","5.09E+1","330.2227","4.30E+1","",""
"356.8344","2.04E+2","331.1668","6.30E+1","",""
"356.8599","9.10E+1","332.0516","2.30E+1","",""
"356.8951","9.50E+1","332.1203","2.20E+1","",""
"357.1705","1.29E+2","332.1698","2.30E+1","",""
"357.2045","9.21E+1","333.0314","6.30E+1","",""
"357.2572","3.90E+1","333.0589","2.92E+2","",""
"357.4338","4.50E+1","333.11","1.95E+1","",""
"357.4909","1.52E+2","333.1418","4.80E+1","",""
"357.5569","1.92E+2","333.1965","5.10E+1","",""
"357.8575","4.30E+1","334.0757","4.20E+1","",""
"357.8868","6.60E+1","334.1062","2.20E+1","",""
"358.0838","2.00E+1","335.1081","5.50E+1","",""
"358.1175","2.19E+1","335.1625","5.00E+1","",""
"358.1787","1.09E+2","335.2229","2.60E+1","",""
"358.2338","1.89E+1","336.1161","2.30E+1","",""
"358.4105","3.40E+1","336.1561","2.90E+1","",""
"358.461","2.10E+1","337.0971","2.60E+1","",""
"358.4795","2.40E+1","337.1431","8.70E+1","",""
"358.538","2.80E+1","337.1708","2.50E+1","",""
"358.5902","4.20E+1","338.0326","2.10E+1","",""
"358.6802","6.95E+1","338.0833","4.80E+1","",""
"358.6925","8.09E+1","338.1374","3.30E+1","",""
"358.7103","1.77E+2","338.174","6.60E+1","",""
"358.8528","2.10E+1","338.694","2.70E+1","",""
"358.8894","2.10E+1","339.037","2.10E+1","",""
"359.0817","3.30E+1","339.094","4.50E+1","",""
"359.1252","3.06E+1","339.1841","4.50E+1","",""
"359.1785","1.38E+2","339.215","2.40E+1","",""
"359.2146","7.32E+1","339.2434","2.20E+1","",""
"359.2289","1.51E+1","339.4","2.30E+1","",""
"359.2661","2.10E+1","339.4492","3.20E+1","",""
"359.2962","2.50E+1","340.069","2.30E+1","",""
"359.6015","3.80E+1","340.1821","2.50E+1","",""
"359.6462","2.10E+1","340.2459","3.00E+1","",""
"359.7104","3.21E+2","341.1504","3.90E+1","",""
"359.9102","2.10E+1","341.2628","6.10E+2","",""
"360.077","2.80E+1","342.0317","2.90E+1","",""
"360.1177","1.59E+0","342.0935","2.10E+1","",""
"360.152","1.38E+2","342.1515","1.33E+2","",""
"360.2101","7.37E+1","342.2091","2.20E+1","",""
"360.2205","1.06E+2","342.2596","5.12E+1","",""
"360.6018","2.20E+1","342.2782","2.67E+1","",""
"360.6346","3.70E+1","342.2907","1.29E+2","",""
"360.6812","2.50E+1","343.1628","9.50E+1","",""
"360.7145","2.13E+2","343.2244","3.00E+1","",""
"360.8127","2.60E+1","344.074","9.40E+1","",""
"360.912","2.20E+1","344.1685","8.10E+1","",""
"361.0699","4.50E+1","345.1027","4.90E+1","",""
"361.1206","2.08E+2","345.2174","5.10E+1","",""
"361.1501","1.09E+2","346.1688","2.00E+1","",""
"361.1763","1.68E+2","347.1307","2.30E+1","",""
"361.2126","7.04E+1","347.2233","2.60E+1","",""
"361.2317","1.21E+1","348.1229","4.20E+1","",""
"361.4448","2.40E+1","348.1544","2.10E+1","",""
"361.479","2.80E+1","348.2014","2.70E+1","",""
"361.5096","8.60E+1","349.2004","5.90E+1","",""
"361.5718","7.90E+1","349.2583","2.50E+1","",""
"361.6092","2.70E+1","349.9761","2.20E+1","",""
"361.6368","2.40E+1","350.1058","2.90E+1","",""
"361.6646","2.70E+1","350.1677","2.80E+1","",""
"361.6984","4.80E+1","351.0236","2.10E+1","",""
"361.7173","1.32E+2","351.0663","2.10E+1","",""
"361.844","2.50E+1","351.1337","1.74E+3","",""
"361.8929","6.10E+1","351.1844","3.20E+1","",""
"362.0814","2.00E+1","351.2106","2.70E+1","",""
"362.1849","1.87E+2","351.2906","5.50E+1","",""
"362.2149","1.30E+2","351.366","2.40E+1","",""
"362.5311","5.40E+2","351.554","3.20E+1","",""
"362.5839","2.40E+1","352.0926","2.60E+1","",""
"362.663","9.90E+1","352.1159","2.40E+1","",""
"362.6938","2.16E+2","352.1283","3.76E+1","",""
"362.7319","2.96E+1","352.1533","1.48E+2","",""
"362.8589","2.69E+2","352.1799","9.92E+1","",""
"362.8958","6.50E+1","353.1193","4.70E+1","",""
"362.9259","8.10E+1","353.257","2.20E+1","",""
"362.9713","2.70E+1","354.1242","4.20E+1","",""
"363.0994","2.50E+1","354.1522","2.10E+1","",""
"363.1275","1.58E+1","354.1865","5.30E+1","",""
"363.16","2.02E+1","354.2127","3.60E+1","",""
"363.1953","5.55E+1","354.7326","2.50E+1","",""
"363.2412","6.59E+1","355.1262","2.60E+1","",""
"363.5245","6.80E+1","355.1848","2.20E+1","",""
"363.5494","1.72E+2","355.2723","3.00E+1","",""
"363.6439","2.90E+1","356.2132","2.10E+1","",""
"363.6672","2.10E+1","356.2589","3.80E+1","",""
"363.7702","3.70E+1","356.5606","2.10E+1","",""
"363.8058","7.40E+1","357.243","2.40E+1","",""
"363.8582","2.40E+1","357.3376","2.50E+1","",""
"363.9139","3.00E+1","357.5842","2.20E+1","",""
"364.136","3.10E+1","358.1642","2.30E+1","",""
"364.1734","2.05E+1","358.5144","2.10E+1","",""
"364.2029","9.10E+1","359.1275","2.60E+1","",""
"364.494","4.60E+1","359.1496","2.24E+1","",""
"364.8945","2.00E+1","359.1831","2.40E+1","",""
"365.0864","2.20E+1","360.1633","4.50E+1","",""
"365.1438","2.70E+1","360.6647","2.90E+1","",""
"365.1978","5.33E+0","361.1522","4.70E+1","",""
"365.4868","7.40E+1","361.6368","3.20E+1","",""
"365.5373","3.70E+1","361.7439","2.40E+1","",""
"365.6503","3.00E+1","361.9492","2.10E+1","",""
"365.9095","3.60E+1","362.0226","3.30E+1","",""
"366.1869","1.55E+1","362.1785","5.10E+1","",""
"366.5449","2.70E+1","363.0511","2.10E+1","",""
"366.6328","3.10E+1","363.1628","2.20E+1","",""
"366.7276","5.91E+1","363.194","2.20E+1","",""
"366.7486","2.03E+1","363.2192","2.00E+1","",""
"366.7965","2.40E+1","364.1305","2.10E+1","",""
"367.0615","3.09E+1","364.1654","4.70E+1","",""
"367.0779","5.79E+1","365.0889","7.10E+1","",""
"367.1178","2.38E+2","365.1459","2.70E+1","",""
"367.2029","5.88E+3","365.2185","2.00E+1","",""
"367.4641","2.10E+1","366.096","3.60E+1","",""
"367.5022","1.52E+2","366.2094","3.40E+1","",""
"367.5342","6.30E+1","367.1548","2.10E+1","",""
"367.5715","8.70E+1","367.1894","1.07E+2","",""
"367.61","1.60E+2","367.2458","2.27E+1","",""
"367.6442","2.32E+2","367.2723","3.00E+1","",""
"367.6891","4.38E+2","367.7092","2.90E+1","",""
"367.7126","1.36E+3","368.049","2.20E+1","",""
"367.7389","5.16E+2","368.0843","2.20E+1","",""
"367.8089","9.60E+1","368.1313","2.00E+1","",""
"367.8397","7.46E+1","368.2151","4.47E+2","",""
"367.8781","9.25E+1","368.2506","2.40E+1","",""
"367.9027","1.49E+2","368.4138","3.60E+1","",""
"367.9741","5.90E+1","369.0313","1.86E+2","",""
"368.023","2.22E+1","369.0734","3.81E+1","",""
"368.04","8.55E+1","369.0942","4.60E+1","",""
"368.0852","1.16E+2","369.1498","6.72E+1","",""
"368.1607","7.75E+3","369.1653","7.10E+1","",""
"368.2167","2.54E+3","369.2065","9.14E+1","",""
"368.2802","3.50E+1","369.2486","9.00E+1","",""
"368.3848","5.70E+1","369.265","4.72E+1","",""
"368.4639","4.80E+1","369.9897","2.30E+1","",""
"368.5005","1.43E+2","370.1147","2.07E+1","",""
"368.5375","4.62E+2","370.1426","1.97E+2","",""
"368.5743","1.41E+2","370.1769","6.80E+1","",""
"368.618","1.99E+2","370.2103","5.10E+1","",""
"368.7189","1.64E+3","370.2564","9.40E+1","",""
"368.8137","2.03E+2","370.4632","2.10E+1","",""
"368.8685","9.01E+2","371.109","4.19E+1","",""
"368.9344","5.30E+1","371.1477","1.77E+2","",""
"369.009","5.00E+1","371.2001","2.43E+1","",""
"369.0562","1.35E+2","371.23","1.21E+2","",""
"369.0828","2.16E+2","371.2578","1.01E+2","",""
"369.1146","3.75E+2","371.2921","2.10E+1","",""
"369.1566","1.79E+3","372.036","2.90E+1","",""
"369.2059","2.55E+3","372.0674","2.60E+1","",""
"369.2704","1.26E+2","372.0932","7.10E+1","",""
"369.4914","7.20E+1","372.1124","2.77E+1","",""
"369.5391","4.89E+2","372.1636","5.18E+2","",""
"369.5696","2.00E+2","372.2252","1.55E+2","",""
"369.6097","9.79E+1","372.5721","4.40E+1","",""
"369.6257","1.31E+2","373.1736","2.25E+1","",""
"369.6566","2.77E+2","373.1847","2.43E+1","",""
"369.7046","1.92E+3","373.2029","6.50E+1","",""
"369.778","2.30E+1","374.0867","2.60E+1","",""
"369.8205","1.34E+2","374.1949","2.80E+1","",""
"369.8753","1.28E+2","375.1676","2.80E+1","",""
"369.9029","1.13E+2","376.1184","4.50E+1","",""
"369.9472","2.20E+1","376.2494","2.10E+1","",""
"370.0107","1.13E+2","379.152","3.00E+1","",""
"370.0595","1.49E+2","379.1788","2.09E+1","",""
"370.0966","9.77E+1","379.2238","2.20E+1","",""
"370.1738","4.85E+4","380.1035","3.10E+1","",""
"370.2468","1.17E+3","380.13","5.20E+1","",""
"370.2932","9.89E+1","380.1594","7.92E+1","",""
"370.3523","6.20E+1","380.1964","2.30E+1","",""
"370.4394","2.10E+1","380.2568","1.00E+2","",""
"370.4671","3.20E+1","380.9076","3.00E+1","",""
"370.4964","3.43E+1","381.1615","6.80E+1","",""
"370.538","3.15E+2","382.1198","2.10E+1","",""
"370.5626","9.80E+1","382.1356","2.10E+1","",""
"370.5992","6.58E+1","382.1606","4.40E+1","",""
"370.6252","1.32E+2","382.2063","2.10E+1","",""
"370.6608","4.17E+2","383.1336","8.20E+1","",""
"370.6891","6.02E+2","383.1873","6.60E+1","",""
"370.7361","1.28E+3","383.2581","4.30E+1","",""
"370.8286","2.91E+1","384.0784","2.50E+1","",""
"370.8565","1.98E+2","384.1929","3.70E+1","",""
"370.8949","2.83E+2","384.2192","2.60E+1","",""
"371.0146","8.20E+1","384.2765","2.10E+1","",""
"371.0616","5.81E+1","385.2412","2.08E+2","",""
"371.0914","3.35E+2","385.2789","2.40E+1","",""
"371.1782","9.71E+3","386.1238","2.50E+1","",""
"371.238","1.93E+3","386.2189","2.10E+1","",""
"371.3613","6.60E+1","387.1328","2.20E+1","",""
"371.4098","3.90E+1","387.2058","6.80E+1","",""
"371.4796","7.40E+1","387.2609","1.70E+2","",""
"371.5429","3.47E+2","388.2257","5.50E+1","",""
"371.5805","2.42E+1","389.2401","4.55E+1","",""
"371.6126","5.59E+1","389.2599","1.82E+1","",""
"371.646","1.20E+2","390.1359","2.30E+1","",""
"371.6838","3.40E+2","390.193","2.00E+1","",""
"371.7014","2.80E+2","390.7567","2.80E+1","",""
"371.7205","7.12E+2","392.6971","2.10E+1","",""
"371.7729","1.01E+2","393.2343","2.10E+1","",""
"371.8099","2.30E+1","394.0971","2.20E+1","",""
"371.838","4.24E+1","394.2125","2.30E+1","",""
"371.8707","2.37E+2","395.0694","3.10E+1","",""
"371.9025","3.32E+1","395.2102","3.70E+1","",""
"372.0049","3.00E+1","395.2591","2.30E+1","",""
"372.0615","5.50E+1","396.1623","4.30E+1","",""
"372.0959","8.60E+1","396.2324","2.20E+1","",""
"372.112","7.71E+1","396.803","2.00E+1","",""
"372.181","1.21E+3","397.1577","2.20E+1","",""
"372.2469","4.37E+2","397.1853","2.30E+1","",""
"372.7305","7.20E+1","397.707","2.10E+1","",""
"373.062","4.10E+1","398.1647","2.54E+2","",""
"373.1873","2.10E+1","398.2283","1.00E+2","",""
"373.2088","2.70E+1","398.2659","2.70E+1","",""
"373.2581","2.50E+1","399.1353","2.10E+1","",""
"374.1929","5.10E+1","399.1623","2.90E+1","",""
"374.3324","6.50E+1","399.1886","2.30E+1","",""
"375.4915","4.20E+1","399.2335","2.20E+1","",""
"376.2954","2.10E+1","399.2631","2.80E+1","",""
"376.4525","2.50E+1","400.0808","2.50E+1","",""
"377.5893","2.10E+1","400.1692","2.50E+1","",""
"378.1981","2.10E+1","400.1944","4.50E+1","",""
"378.6755","2.20E+1","401.1558","4.90E+1","",""
"379.7328","2.10E+1","401.2399","6.50E+1","",""
"380.125","2.60E+1","401.6263","3.20E+1","",""
"380.625","2.10E+1","401.7471","2.40E+1","",""
"380.6908","4.20E+1","403.2049","3.20E+1","",""
"381.1678","2.30E+1","403.2274","2.43E+1","",""
"381.1843","4.92E+1","405.1316","2.20E+1","",""
"381.446","2.20E+1","405.2312","2.50E+1","",""
"382.2378","2.10E+1","405.7531","2.10E+1","",""
"382.2665","2.30E+1","407.14","2.00E+1","",""
"382.5546","2.30E+1","407.187","6.10E+1","",""
"382.6458","1.11E+2","407.2298","2.10E+1","",""
"382.8424","2.60E+1","408.0935","2.00E+1","",""
"383.118","2.40E+1","408.2128","2.60E+1","",""
"383.2001","2.10E+1","408.2446","2.50E+1","",""
"383.2299","5.40E+1","409.1525","2.10E+1","",""
"383.4867","2.20E+1","409.2177","2.30E+1","",""
"384.132","2.50E+1","410.2406","5.10E+1","",""
"384.8797","2.90E+1","410.2856","2.30E+1","",""
"386.0217","2.80E+1","410.6818","2.60E+1","",""
"386.0955","2.70E+1","411.0508","2.90E+1","",""
"386.7688","2.40E+1","411.1461","6.00E+1","",""
"387.2456","2.70E+1","411.1774","2.60E+1","",""
"388.1664","2.00E+1","411.2146","4.80E+1","",""
"388.2614","2.40E+1","412.2332","1.03E+2","",""
"388.4381","2.00E+1","412.5722","4.30E+1","",""
"389.6329","2.00E+1","413.1733","2.00E+1","",""
"389.7013","2.50E+1","413.216","3.20E+1","",""
"391.2417","2.10E+1","413.2383","2.40E+1","",""
"392.0478","2.90E+1","413.3302","5.80E+1","",""
"392.1144","4.50E+1","414.264","4.50E+1","",""
"394.1467","5.00E+1","415.1814","1.40E+2","",""
"395.1237","2.20E+1","415.2156","5.18E+1","",""
"395.2172","2.60E+1","416.1793","3.20E+1","",""
"396.7056","2.20E+1","416.2331","4.44E+1","",""
"397.2127","6.70E+1","416.2681","5.50E+1","",""
"397.6353","2.30E+1","417.1913","2.30E+1","",""
"398.1918","1.52E+2","418.1572","2.10E+1","",""
"398.2263","4.45E+1","421.1364","4.00E+1","",""
"398.2557","2.28E+1","421.1822","2.40E+1","",""
"398.6425","2.70E+1","422.1345","2.10E+1","",""
"398.6951","3.30E+1","422.1969","3.50E+1","",""
"399.0732","2.70E+1","422.2345","2.30E+1","",""
"399.1277","2.10E+1","423.1801","3.20E+1","",""
"399.2132","9.00E+1","424.195","2.30E+1","",""
"400.2177","3.00E+1","425.2533","2.50E+1","",""
"400.8013","2.70E+1","426.1245","3.40E+1","",""
"401.0586","2.20E+1","426.1933","8.12E+1","",""
"401.0907","2.50E+1","426.21","2.30E+1","",""
"401.3077","2.30E+1","426.7221","2.50E+1","",""
"402.1195","2.30E+1","427.1778","3.50E+1","",""
"402.1958","2.10E+1","427.2187","7.30E+1","",""
"402.654","2.90E+1","428.0534","3.40E+1","",""
"402.904","4.70E+1","428.152","2.10E+1","",""
"403.1478","2.30E+1","428.1967","2.10E+1","",""
"403.1989","3.50E+1","429.1637","5.00E+1","",""
"403.2213","2.70E+1","429.1939","2.00E+1","",""
"404.197","6.80E+1","429.2564","2.30E+1","",""
"404.2361","2.40E+1","430.067","3.50E+1","",""
"404.5691","4.80E+1","430.1114","2.40E+1","",""
"405.0408","2.40E+1","430.184","7.40E+1","",""
"405.5891","4.20E+1","430.2263","2.10E+1","",""
"405.7179","5.70E+1","430.2629","2.00E+1","",""
"406.1744","2.90E+1","430.2864","2.70E+1","",""
"407.653","3.50E+1","431.0901","2.00E+1","",""
"408.251","2.70E+1","431.1511","2.70E+1","",""
"408.8709","2.70E+1","431.2003","2.20E+1","",""
"409.5355","2.20E+1","431.2674","2.20E+1","",""
"409.7506","2.90E+1","432.6267","3.30E+1","",""
"410.2406","2.20E+1","433.1276","4.70E+1","",""
"410.6103","2.10E+1","433.2392","2.70E+1","",""
"410.7387","5.50E+1","434.1849","2.20E+1","",""
"411.5548","2.70E+1","435.2428","2.00E+1","",""
"411.6458","4.80E+1","435.287","4.90E+1","",""
"412.1897","2.00E+1","436.1762","2.20E+1","",""
"413.2323","2.90E+1","437.1463","2.10E+1","",""
